"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"AC027018.1";0.465847564189747;-0.012669758824312;0.654786262137076;0.941310378305696;NA
"AC027020.2";1.59514641607019;-0.0725331220525554;0.4456284033193;0.711903772356161;0.848024692072253
"AC027031.2";5.78464243995129;-0.0996352692223198;0.365282975148757;0.639965657578352;0.804415335516094
"AC027097.1";1.8831813786577;-0.11566831418808;0.440070238406879;0.566162920174885;0.754989984013132
"AC027097.2";2.7863628125589;0.0709973719629206;0.43583981430963;0.720059823050408;0.852688977345772
"AC027117.1";0.841214451759517;0.21139613199837;0.647786354784725;0.302838177638435;NA
"AC027117.2";0.445663536063122;-0.112550187338629;0.639213128584145;0.542288221679351;NA
"AC027128.1";0.569369786955269;0.144496864422206;0.610745951465284;0.451967263595735;NA
"AC027176.2";0.446946889256193;0.206758884271883;0.768420052845345;0.298859665063259;NA
"AC027228.2";1.38656235158459;0.0795483505614798;0.492258070441194;0.675803770736177;0.827321094182945
"AC027237.1";0.402929205841851;0.0553417293018595;0.620542445260192;0.755491768998216;NA
"AC027237.3";2.04187432370463;0.057962118465425;0.415438448878933;0.773567336104744;0.885760074066148
"AC027271.1";0.507704755300858;0.112614840632129;0.604390137453993;0.546193236942611;NA
"AC027279.1";0.401437162435966;0.217945684498363;0.846038865049553;0.263427101514195;NA
"AC027281.1";1.17052418430871;0.502254068693997;0.784796989616792;0.0669045869252309;NA
"AC027290.2";20.2223126165844;0.142494313542421;0.364829878047437;0.507727212404224;0.710366935621301
"AC027307.2";8.96188990935893;0.110297691075029;0.374923866341093;0.603160985253757;0.779420726532405
"AC027307.3";4.28984666872586;-0.089245439768506;0.36806457914913;0.674063784487326;0.826607241961313
"AC027309.2";4.6053079423835;0.10572860205047;0.374100607588188;0.618063666394002;0.790337311685251
"AC027329.1";15.3458350505629;-0.123161714113471;0.407397595077905;0.553360183028376;0.746249309530026
"AC027373.1";0.869952301685052;0.200411883971403;0.630102396485839;0.323842657366793;NA
"AC027514.1";1.30785287594635;0.328707302218467;0.795368749851722;0.157294993946622;NA
"AC027514.2";0.462586457207206;0.0474138791804894;0.57924049235646;0.791968068041766;NA
"AC027544.1";0.46578593538567;-0.0687905386885696;0.58487623565371;0.704659144213941;NA
"AC027544.2";0.515966109415182;0.044818914518655;0.652623179096987;0.796956547827898;NA
"AC027559.1";0.500876775376247;0.0232757227545266;0.565569357696817;0.896677650013508;NA
"AC027575.1";0.589788978924626;0.0897927727383466;0.572209989052083;0.627253071406546;NA
"AC027575.2";0.751603290802781;-0.10070419850388;0.500248993539767;0.59974455051201;NA
"AC027601.1";2.1500666855909;0.0926559778068785;0.424494082695588;0.646529637929688;0.807904861304832
"AC027601.2";0.437473290012204;0.0415840789395325;0.596442221170935;0.815448031872264;NA
"AC027601.4";0.912821046106131;0.00700302003369258;0.491781352226993;0.96991982773461;NA
"AC027601.5";8.92683468122326;0.0582059822783896;0.320449922829509;0.786331720691186;0.893451237362936
"AC027612.1";0.374233921289172;-0.161260513368062;0.741253528348951;0.391902306431117;NA
"AC027627.1";0.538877679259462;0.0203337355838853;0.55911837972446;0.909855174737202;NA
"AC027644.1";1.4083662752507;0.153867158710298;0.497368344305413;0.441988376182906;0.656297686698639
"AC027644.2";2.47760087493371;0.141292461726149;0.46258304106317;0.483653949424871;0.691348442608864
"AC027682.1";0.4419615619581;0.135591676064999;0.616947129804699;0.475743759330541;NA
"AC027682.4";1.05026341652866;0.208376402962392;0.531719669069276;0.3157956502846;NA
"AC027682.7";0.519510752364022;0.0570438044725158;0.536301637269318;0.756127526034349;NA
"AC027702.1";1.2680749246;-0.00443933243652415;0.454701874478319;0.981504180463164;NA
"AC027763.1";0.517606574777138;0.0341019204129849;0.650339764983064;0.844214144084093;NA
"AC027763.2";0.557755680587596;-0.000328895668238396;0.552453693902579;0.998539968280854;NA
"AC027796.1";0.688085459622355;-0.0189232904512835;0.55366050699562;0.916250273647522;NA
"AC027796.4";4.75146766564054;-0.498515174257177;0.553801968308751;0.054011204993493;0.184672100401181
"AC027801.1";0.527712135944136;0.0637603254167296;0.529555276478256;0.73016724982826;NA
"AC027811.1";2.24823932274662;0.0828057443018796;0.491797642390755;0.664015976297337;0.820826757903851
"AC032011.1";0.412878987331629;0.0736236616975896;0.625479388996245;0.681669278580513;NA
"AC032044.1";1.3397396438941;-0.0646395358991364;0.493969358967587;0.731677312927754;NA
"AC032044.2";0.458620390726556;0.0903783330103211;0.587686456807392;0.623441981221492;NA
"AC034102.1";3.16027711480309;-0.234754162952788;0.479594426052744;0.274478387677096;0.499235474312493
"AC034102.6";0.91618868047463;-0.0513588710885591;0.549220098525811;0.778009866720559;NA
"AC034105.3";0.498611900375761;0.0546152019159163;0.568628349286773;0.762967547648779;NA
"AC034111.1";0.375398832995101;0.167276317591666;0.741886968948264;0.378453630192791;NA
"AC034139.1";11.385920719175;-1.61929050819135;1.94210873604896;0.00482209487755776;0.035236761605271
"AC034198.2";0.89349350835064;-0.00528235850438274;0.523981748920987;0.976864822285244;NA
"AC034207.1";0.407148100983031;0.00893771528810572;0.612554976012421;0.959387384771607;NA
"AC034213.1";0.577954806559476;0.113099864248128;0.631836824903501;0.541454628886038;NA
"AC034223.1";0.427435161475795;-0.0797263961155539;0.624450073513573;0.658481931439595;NA
"AC034223.2";0.823475610257499;-0.329361431392318;0.8665869483894;0.153677642358344;NA
"AC034231.1";1.3481546511077;-0.044896263285436;0.481330833013173;0.811823276806552;NA
"AC034236.1";12.3138264043231;0.486362474812154;0.534205248152404;0.0568995497574938;0.19100029876359
"AC034236.2";1.76246744729164;0.271057710607118;0.526188387262462;0.2172609821133;0.433728028640448
"AC036103.1";0.813120944145701;0.533147357781034;1.0229803189066;0.0642245906576654;NA
"AC036108.3";0.721437420664887;-0.166617403275528;0.53882164214756;0.403766004070117;NA
"AC036164.1";0.576603278807428;0.0259836698076067;0.602073328088413;0.883174619248643;NA
"AC036176.1";5.04813950609679;-0.23074275960231;0.392029379432939;0.293224681106935;0.518094423848692
"AC036176.2";1.25005752500884;0.00259806640284808;0.492843444521392;0.988828045957189;NA
"AC036176.3";7.83855425482499;0.547654958736431;0.57482954176591;0.0408041978534969;0.154251882712313
"AC036214.1";0.599260297261152;-0.0106894805912882;0.552497173064746;0.95260010717087;NA
"AC036214.2";4.41821584681815;0.285195001193002;0.389018146763092;0.20402766345265;0.417255447007073
"AC037193.1";0.928404873257293;0.204083668557216;0.583382565486956;0.319784038643676;NA
"AC037198.1";18.0857404782548;-0.244573169807828;0.478607187093701;0.258547289850443;0.480797132880656
"AC037459.2";2.78782798398577;-0.014054659457079;0.377662003994915;0.94626453889406;0.976634416804271
"AC037486.1";0.461747310011163;-0.298669212610863;0.856050171273457;0.178012338888364;NA
"AC037487.2";0.702397949527787;-0.000707400272416881;0.597314466068657;0.996802840522877;NA
"AC039056.1";0.473968402650235;0.30181146324027;0.795726963926797;0.179910806038686;NA
"AC039056.2";0.740490738149491;0.151217649777597;0.523475642621454;0.444425911077246;NA
"AC040160.1";1.7562334435911;0.0321095399556703;0.515372051051755;0.861315350858719;0.934175073218099
"AC040160.2";1.310333046492;0.132370043247348;0.477316832306368;0.505416987406315;NA
"AC040162.1";2.14100599416695;0.0337872125737686;0.404917528480884;0.867698801342977;0.938099581988381
"AC040162.3";0.625516539712915;0.0545637222893358;0.514483084373195;0.768531645215399;NA
"AC040169.1";2.59515135899233;0.145379449833714;0.465001966253774;0.471738970384651;0.681909182030125
"AC040169.3";0.988339990056994;0.107169459572206;0.458930969243979;0.587899689552405;NA
"AC040970.1";2.75872646294294;-0.104769763398325;0.434972182652452;0.602727510824074;0.779143533084486
"AC040977.1";1.32246754243532;0.144195086239924;0.473247994048271;0.472965869886094;NA
"AC041005.1";0.847599454382481;-0.0933082852837281;0.497144074260177;0.625682076025688;NA
"AC044784.1";0.540519477705829;0.135309180156001;0.698978168143385;0.465442297959203;NA
"AC044787.1";3.89129407388789;0.339402735811006;0.460823972425555;0.14186402735181;0.334590229148428
"AC044810.2";4.92524427057049;-0.026822241892025;0.417814453464839;0.893134218910467;0.950451415039448
"AC044860.1";0.94342504197349;-0.293492405820279;0.766707960419561;0.188886787005063;NA
"AC046134.2";17.0492384087677;0.428962412612806;0.344536779662301;0.0619199373267722;0.201333285404993
"AC046143.1";2.81243514852116;-0.388485456947884;0.496067247120248;0.104067972496202;0.27721462753098
"AC046143.2";0.377409198722999;0.0800504922159673;0.594399174757737;0.660536926709904;NA
"AC046158.3";0.663490646515738;0.269002039150213;0.717264908167211;0.216747001141389;NA
"AC046176.1";2.69220470415358;0.265172510833121;0.491901920712005;0.226822285933716;0.445058071036177
"AC046185.2";1.0746397765577;-0.13203995364836;0.511005497125814;0.499391724276408;NA
"AC048341.1";4.07408466473021;0.0869825320841656;0.364593528463967;0.682446484873344;0.832156341689468
"AC048341.2";2.13546067638359;-0.000465548110730064;0.409942906553958;0.998153318814146;0.998973817539363
"AC048344.4";0.44292877319861;0.169535768320245;0.633203126933278;0.387862530936043;NA
"AC048380.2";2.70900945262934;0.0626797123324725;0.473713710540487;0.742784554323812;0.867292165360601
"AC051619.10";0.405541736632026;0.239117321876865;0.750019505088684;0.252913680445744;NA
"AC051619.4";1.71096244564187;0.0515273129785211;0.480912626960375;0.785243057487523;0.892637694419477
"AC051619.6";4.44985639343667;1.18768504482031;1.380005510771;0.0102274487242776;0.060359306650705
"AC051619.7";15.4776659678019;0.204988794459087;0.627215049318229;0.315478107084366;0.542146788224678
"AC053513.2";0.661853016681525;0.119922735738266;0.507942543764749;0.53622031657177;NA
"AC053527.2";1.21004962068829;0.0678655780904419;0.522941854295623;0.71498878931964;NA
"AC053545.1";1.05852816227927;0.277516812548399;0.68740689509635;0.207406668537055;NA
"AC055811.1";2.52162284185407;-0.172082151379666;0.473435406886037;0.4015525523845;0.624072269233384
"AC055811.3";0.792695694052497;0.625572758897073;1.06967481835688;0.0461793334118558;NA
"AC055811.4";19.434545746847;-1.3672651996481;0.563863277440668;0.000106205379444491;0.00174809446048181
"AC055839.1";1.07723128579964;-0.0390663055792324;0.621350964728202;0.824569801984542;NA
"AC055839.2";5.26205956053317;0.11771490811755;0.397073553655295;0.573438174188636;0.759965157791935
"AC055854.1";0.48228596492079;0.0295454758707808;0.597018395966513;0.8676938813852;NA
"AC058791.1";17.8189900341247;0.108075491002485;0.412324687294058;0.599167984797612;0.777069987277345
"AC060766.1";1.51231014976266;-0.115896507346263;0.466496571625699;0.557950486995512;0.749504538743351
"AC060766.4";0.645191519690527;-0.144344437347462;0.601954680952013;0.453263862828099;NA
"AC060766.7";0.661090960576183;0.0367116100232634;0.549867343486796;0.839332203440445;NA
"AC060780.1";10.9370378008755;-0.0141425743341738;0.321681099328779;0.947422246145291;0.977104201208979
"AC060780.2";0.436784983714205;0.0490704051436758;0.545775269548041;0.787742397550623;NA
"AC061975.8";0.416681429486548;-0.0540508861508269;0.580171826169953;0.764311643932502;NA
"AC062029.1";1.33231255733586;0.145454742443441;0.524105201590742;0.459638237954863;NA
"AC062037.3";0.454401495585377;0.175661766650432;0.633922678055851;0.374072239352353;NA
"AC063948.1";0.664178826627834;0.190658808079524;0.631682772099266;0.342733293631537;NA
"AC063950.1";0.479495698713435;-0.0761346032795649;0.557086651712212;0.679253972441328;NA
"AC063952.1";0.410081680129895;-0.0652609742326387;0.624641838322615;0.714676737200839;NA
"AC063960.1";0.956366783019429;-0.055718312223684;0.493775125819029;0.766652561061143;NA
"AC063960.2";3.44096432349807;0.1100905298282;0.489013549392704;0.571070414731756;0.757945544482944
"AC063965.2";1.30280762144423;0.210937610821163;0.511060670415858;0.313146227661056;NA
"AC063976.2";2.10180096557805;0.0704163526128958;0.437532266870462;0.721758708904047;0.854025539302479
"AC064799.1";5.95073142154871;0.0375839326522599;0.39967363038314;0.853926149034939;0.930477739587629
"AC064799.2";1.4896134361154;0.144538298892934;0.548014592001823;0.458732427998891;0.670600352395681
"AC064801.1";0.577442163067292;0.0289419394875106;0.599634130702133;0.870217951594893;NA
"AC064801.2";1.50992825435889;0.268268547236094;0.582650199449841;0.219483873810148;0.436249357376608
"AC064807.1";19.1457953423271;0.0145373084972679;0.278876550309305;0.944490247640963;0.97546672234701
"AC064807.4";0.377782272649416;0.0904732137875363;0.635657248814585;0.617599706855531;NA
"AC064836.2";1.46622508071071;0.173408012104074;0.448762003343745;0.403985808423804;0.625698138696481
"AC064836.3";1.33316326461533;0.0279554389789104;0.493381402888179;0.880575161422906;NA
"AC066613.1";1.54032379593949;0.26409840992892;0.547180948794435;0.225787065575994;0.444162883513609
"AC067750.1";2.79680732463172;0.107403121550986;0.413739091946028;0.600886406658145;0.778029024602361
"AC067838.1";2.52580177813299;0.298124980477775;0.484242424361235;0.18509799051991;0.393790371163454
"AC067852.2";4.15991280901194;0.195470476423079;0.381307816206782;0.368142264018247;0.593732730358446
"AC067852.3";1.08449044856366;-0.0381975106415368;0.500324195769191;0.837075514966649;NA
"AC067852.5";0.953743781213155;0.0712530971568589;0.47536840446;0.709881660837192;NA
"AC067930.2";0.589900322431597;0.189050152036159;0.627185825545537;0.346292725525774;NA
"AC067930.4";2.59112635326792;-0.243173186591657;0.469968927386037;0.26166190446464;0.484430081587892
"AC067930.5";1.59869864314704;-0.0473493472177937;0.42313805404492;0.812153059102799;0.9074669984887
"AC067930.8";0.717265371720272;0.0751154130401668;0.501021518829304;0.690668382269058;NA
"AC067931.1";0.518715941022256;0.0401288763182568;0.534332369010788;0.825983290198062;NA
"AC067931.2";0.513547495582469;0.0227799700995676;0.563209413810423;0.898949988207822;NA
"AC067942.2";1.18963327997118;0.0232994479115915;0.536246539426208;0.897848058911459;NA
"AC067956.1";0.655603219208585;-0.0630878272261249;0.528732557095839;0.73290975484688;NA
"AC068057.1";1.16140759285838;-0.0556018899462654;0.484161835890103;0.768572293252505;NA
"AC068205.2";2.5070393978558;0.357674015050166;0.602808777990176;0.130948956422597;0.31789644839173
"AC068228.1";1.24615839596704;-0.884361423077742;1.16941086213233;0.0203169718612638;NA
"AC068228.2";0.456286859298424;-0.203239743676955;0.669839878558115;0.316046418639202;NA
"AC068279.2";0.452161446043395;-0.131567340709184;0.707530396401828;0.474174323875098;NA
"AC068282.1";2.00799593628313;0.0813820012650579;0.481669638450279;0.671200945956804;0.824970064332579
"AC068305.2";0.887365073077719;0.0726946114735418;0.509043117865583;0.698486693239899;NA
"AC068338.2";1.94790927972417;0.659556345783432;0.710153208625199;0.0271531746477185;0.118142448417947
"AC068473.5";6.07282441520339;0.414999631929568;0.3828798961922;0.0768277638949625;0.23091218789968
"AC068491.3";0.6918262266238;-0.0326947755819982;0.547790906720445;0.856652160832988;NA
"AC068533.3";0.409990903186157;0.0897511414089581;0.596983051493754;0.624670682986105;NA
"AC068580.1";2.63937099313589;0.0604779579267481;0.433195730755352;0.759886178542815;0.877135370349234
"AC068580.3";9.88474263626256;0.651398563458497;0.558896121169848;0.0198078641522503;0.0949600946742731
"AC068580.4";3.22601793973624;-0.320804191813941;0.599015571128621;0.161838687704682;0.362027569734773
"AC068587.4";11.6638037731236;-0.352500888971768;0.434025252613626;0.128927536050929;0.314636727107764
"AC068620.1";0.865289049489679;0.270178225824426;0.678521134113359;0.216116211735875;NA
"AC068620.2";0.469840284452793;0.064036642136498;0.663263168280879;0.714967326999727;NA
"AC068620.3";1.2119665667873;0.111004604089453;0.545247752817358;0.558422218626768;NA
"AC068631.3";0.867870777485095;-0.0235345265245483;0.591907199725994;0.894471353954829;NA
"AC068669.1";0.593340303847123;0.0850661479497475;0.530595130035314;0.649451233407686;NA
"AC068722.2";0.420520104651007;-0.0590114371935165;0.578937013604247;0.7441668843215;NA
"AC068790.2";0.611129395769517;0.0376300511513594;0.503595806514349;0.839116329369987;NA
"AC068790.3";0.674121036828895;0.0030155821081598;0.496950221359882;0.986997008370804;NA
"AC068790.4";0.445956163973671;-0.0773435730805092;0.528553251182149;0.678186249306775;NA
"AC068790.5";0.957979554772085;0.0534613955935613;0.50915916378055;0.773609845457013;NA
"AC068790.7";0.604850831519829;0.0467703277844029;0.562803727767176;0.795911821418127;NA
"AC068790.9";0.493221935088832;0.141453933112235;0.560790013486599;0.465548088788052;NA
"AC068831.5";1.22305572850705;0.36743500303013;0.701580314492644;0.127686011699132;NA
"AC068831.6";6.46204367896899;0.113275624558947;0.406103093822159;0.584536960655362;0.767264778597169
"AC068870.2";1.71244562774179;0.0381423418287166;0.426357620465892;0.847339743948426;0.927551177545129
"AC068888.1";10.8536740282836;-0.189099161749928;0.295948608650929;0.37649822417136;0.601739180691117
"AC068946.1";0.613754996930762;0.0899764150744696;0.563632030519751;0.627579178087984;NA
"AC068989.1";0.742608896321693;0.258773262310986;0.746556420218912;0.227779755920458;NA
"AC069185.1";0.805215694806624;-0.0933511849963309;0.53606519551901;0.619135281233909;NA
"AC069218.1";0.517430138609102;0.0976315663396827;0.624180487833051;0.593794336712787;NA
"AC069222.1";0.524766827793315;0.221725747176555;0.691727921716599;0.283016856503142;NA
"AC069224.1";1.33350307287928;0.300688374269798;0.57682762043186;0.181601747098819;NA
"AC069234.5";0.741327101430672;0.19615990180702;0.556781303692896;0.337180055331681;NA
"AC069243.1";0.573890709081665;0.481293663522378;1.04370726427707;0.0767515690305798;NA
"AC069282.1";2.5058795837242;-0.0404950768228923;0.433490644267787;0.836892591843558;0.921537069200303
"AC069307.1";1.08730386082093;0.0700880975746696;0.482429089426713;0.712884123509638;NA
"AC069360.1";1.22311393157905;-0.0231601163634814;0.447906413063427;0.904541515234132;NA
"AC069431.2";0.851985370573788;0.0680706240431167;0.502384106715726;0.717130580707379;NA
"AC069499.1";1.40817508581786;-0.0353081623063711;0.480782065295529;0.851104408433418;0.929338081567141
"AC069528.2";0.618496816266704;0.0283619001116122;0.549097178604563;0.87526253197821;NA
"AC069542.1";1.23229851388515;0.25318715744263;0.645121117863193;0.238368335824442;NA
"AC069544.1";1.98896961035141;-0.0454104530463132;0.397419418659671;0.824604922720469;0.913797259335446
"AC069547.1";2.73397299150597;0.224784556761872;0.432034354643294;0.298596539610701;0.523759983825813
"AC069547.2";0.657650199308936;-0.0207824662438718;0.505712986710813;0.910238376067696;NA
"AC072022.2";2.06405592016449;0.49683183191627;0.62525877109192;0.0595579075987255;0.196020800201682
"AC072054.1";0.485409835546589;0.0276158634428611;0.522781954518493;0.879960902651377;NA
"AC072061.1";2.34237033817797;0.212316953507745;0.429885698901274;0.322972606912213;0.549986002383923
"AC072062.1";1.90373918639387;0.572189974642343;0.810140633770314;0.048782564368879;0.17311949804733
"AC073046.1";5.18706544440592;-0.0245519265719848;0.375925574776956;0.906482932000881;0.95719332901349
"AC073046.3";1.18278325796499;-0.0224228847530465;0.461304401434068;0.906366209867831;NA
"AC073063.1";0.545595345761086;-0.0746180177613459;0.545473480897161;0.686327277076561;NA
"AC073073.1";1.19777090816928;0.0625184492940827;0.488409464167208;0.7408029109451;NA
"AC073073.2";3.22910129514845;0.169275467919651;0.444466551557742;0.415072710132147;0.634799187400856
"AC073107.1";1.83238637163827;-0.152441852693473;0.468224319592158;0.451969781021613;0.665142019685277
"AC073111.1";0.488332077688803;0.0303027626596864;0.572029987565959;0.865650714218432;NA
"AC073111.4";7.51097703332552;-0.0180067209364726;0.309053350872275;0.932882951141702;0.969900732234162
"AC073114.1";1.61708340667837;0.146424933378234;0.439617243159773;0.475769891670282;0.685065955653266
"AC073130.2";0.599523056552368;0.0100886083291316;0.60033664458655;0.954397329552147;NA
"AC073130.3";2.81799397858145;-0.0259761485485854;0.443125173075787;0.89356611792661;0.950638609650378
"AC073136.1";2.74913334486526;0.313829603145307;0.503053879603556;0.167605416499444;0.370115692164028
"AC073140.1";12.7477568072712;0.873633139601327;1.6887042502987;0.0114498606256893;0.0653327090060699
"AC073140.2";0.645755155649238;0.131337635668926;0.640130215329153;0.485231331009909;NA
"AC073195.1";1.11039785494865;0.0572118862189188;0.450751673380058;0.76841679449418;NA
"AC073210.3";3.61456393321206;1.08421704368525;0.947953999625628;0.00658159509501569;0.0444570720483186
"AC073254.1";1.51592994682391;-0.163021785455916;0.443934989429824;0.43079345835049;0.646987180590037
"AC073263.1";0.496760727956779;-0.076083570773294;0.62226474026379;0.672563759577044;NA
"AC073270.2";0.696925090868398;-0.0385941313714959;0.578454498805598;0.829446067651015;NA
"AC073332.1";2.01698375297993;0.445131983460798;0.635206938729005;0.0808078175444288;0.238198953517576
"AC073333.1";1.75766793712548;0.220023937157485;0.479093390130734;0.300313054742558;0.525542715951576
"AC073343.1";0.544812349416745;0.100712739521712;0.580640801158647;0.588174866508501;NA
"AC073343.2";0.517560357170335;0.0787886133548805;0.576462675824385;0.667154903688725;NA
"AC073349.2";2.38671686350816;0.161409255366991;0.4370196614566;0.436759113299618;0.652136214445396
"AC073349.4";0.772584007020731;0.168539936260888;0.596085287129867;0.393346145748036;NA
"AC073365.1";3.12324093562882;-1.14953770833104;1.43958052501769;0.0117403173421348;0.0663099480339187
"AC073367.1";0.456962382168735;0.012585834179619;0.70436285055212;0.939665310453436;NA
"AC073389.1";0.999656062987237;0.141912390314574;0.561392052482895;0.464220506570209;NA
"AC073413.1";0.777403024977195;-0.187562420984368;0.599749209850762;0.351287333653317;NA
"AC073475.1";1.27778700262608;0.09551317525619;0.496780095698063;0.618117747187762;NA
"AC073476.2";0.470638691994409;-0.0052665422590409;0.602674115914296;0.976152922848506;NA
"AC073487.1";0.493933884491972;0.104658822285016;0.590774390376302;0.573734197180965;NA
"AC073508.3";0.89793690103763;0.030695122961066;0.473881893415098;0.870912822296972;NA
"AC073530.1";1.14596794242363;0.420495845290802;0.888400071348793;0.101663236994073;NA
"AC073548.1";1.48364509050432;-0.0643760063268626;0.421025943828682;0.748317889718709;0.869918895270966
"AC073548.2";0.366823075382745;-0.053482585225067;0.621899965464438;0.763093471483474;NA
"AC073569.1";0.720415254167895;0.11732829405689;0.619819646046705;0.52954913497733;NA
"AC073569.3";0.711232831323309;0.185812836415507;0.636414698996601;0.352252577477331;NA
"AC073575.1";0.514022027522354;0.11627890587238;0.591740112477042;0.535988212212471;NA
"AC073592.1";0.690427742616296;0.30144175802413;0.696099199942634;0.181911869056978;NA
"AC073593.2";0.964186798507998;-0.066880282583865;0.507645380853768;0.720912593816277;NA
"AC073842.2";0.571129512041521;-0.165508025676888;0.612054401867701;0.399050176044611;NA
"AC073857.1";2.33109859367537;0.0943095090963464;0.477258071590136;0.626411252851423;0.795344527203519
"AC073861.1";33.0069293239712;0.411705406018726;0.338220642746224;0.0708283703397345;0.2193996846641
"AC073896.2";1.17589627733843;0.163510035263105;0.469126069941783;0.42336783742368;NA
"AC073896.3";0.629736128712349;-0.0748943201309966;0.49377975188853;0.692747979604289;NA
"AC073896.4";0.610336759075826;-0.0640260978817023;0.510672493168462;0.73155003641848;NA
"AC073934.1";0.483212940717735;0.0729830191588589;0.65939557723558;0.679893139175968;NA
"AC073957.3";8.9749808574804;-0.557785524801813;0.529012460984651;0.0349331236307138;0.138685497953524
"AC074011.1";0.568890326411819;-0.159866083073659;0.602820850229277;0.413424829687975;NA
"AC074032.1";1.26705116897753;0.07243011614467;0.498368590975511;0.701199646561118;NA
"AC074044.1";0.399357035099884;0.18092984294936;0.752032080774057;0.3481747919015;NA
"AC074050.4";0.46289376862151;0.20228271949955;0.666845410396641;0.318004556199348;NA
"AC074117.1";9.47105948238758;-0.292071299841269;0.350573496621576;0.1918437464421;0.402637752099414
"AC074135.1";1.66895444847479;-2.00907371659083;1.63124477966961;0.00221446704805336;0.0199764905151126
"AC074138.1";0.709712352698475;0.132242353806462;0.546598221569975;0.493290692211118;NA
"AC074141.1";0.83496705957294;0.0955117974215356;0.513585695521419;0.615065319502832;NA
"AC074194.1";0.712806078397954;-0.00678360556135032;0.500008060465493;0.970701128605811;NA
"AC074194.2";0.527683337473036;-0.06905767386922;0.55891191378141;0.706208797748382;NA
"AC074212.1";0.57381260335406;-0.100768278264279;0.582785598118328;0.587742855947624;NA
"AC074286.1";5.49621706005126;-0.08530868944671;0.446797374596574;0.665532544210409;0.821213822480535
"AC078778.1";0.646716540007728;0.0704899627667825;0.534398581584796;0.703424396138665;NA
"AC078785.1";1.01108377679145;0.136438516957745;0.522442988250944;0.484834088616383;NA
"AC078795.1";2.03271838793279;0.0628547560180601;0.432731315218447;0.751062662225522;0.871652585532575
"AC078802.1";1.65481877563882;0.149542594150943;0.48845468843822;0.455122957888122;0.667487009415884
"AC078816.1";0.622919495216569;0.0015537091441904;0.50688487899259;0.99325800411243;NA
"AC078817.1";2.6933358513373;-0.0183376767962942;0.444649858795954;0.924551243482041;0.965327510398202
"AC078819.1";2.69667926254878;-0.398634093518744;0.842670785607096;0.112169258494324;0.289879224373074
"AC078820.1";3.61728631245657;-1.45435557665314;1.05383620039561;0.0023816817411323;0.0209878991836692
"AC078820.2";0.984994401108031;-0.171414315526558;0.494936108411627;0.398970160837083;NA
"AC078846.1";7.89153504950717;0.237373912062899;0.389630141164981;0.281145981864662;0.505094342015201
"AC078881.1";1.89749047592741;0.171826337861148;0.471333106837139;0.402606228430705;0.624833700852344
"AC078883.1";6.84374562528763;0.100330438735866;0.400411868918361;0.62826209912849;0.796422180955074
"AC078883.2";1.39619468091752;0.154786605640032;0.494497234393806;0.440158036745245;0.655347302611174
"AC078899.1";1.78590993183622;0.0760515729362899;0.409921347508235;0.708885192467432;0.846059343698615
"AC078923.1";1.70553933966693;-0.318465703452266;0.524499806143717;0.16296757848425;0.363560388631431
"AC078983.1";0.61439390542862;0.175761490103254;0.610049680177652;0.375778802852908;NA
"AC079140.2";5.67935880294155;0.329700466028945;0.584076398274736;0.153370117613983;0.351275869764976
"AC079140.3";2.05524476258687;-0.0716298766812715;0.49101822145241;0.705489154932005;0.844239907923938
"AC079140.5";0.625906863258952;0.0933691711651467;0.571426166177819;0.61464646223446;NA
"AC079140.6";0.919825057437335;0.102743266558941;0.515714831116034;0.590090807294909;NA
"AC079145.1";1.40264215358949;0.0546987408867647;0.493459198145917;0.770749638994866;0.884110754283458
"AC079174.1";1.01902514940241;-0.0325078089059998;0.509558101759855;0.86008001840365;NA
"AC079174.2";1.21255277077274;-0.0964972245529171;0.449201667458162;0.626115167219909;NA
"AC079250.1";1.30494180750789;-0.0378003084514248;0.43921209156856;0.846604864171462;NA
"AC079305.1";0.917618704479129;0.314579284920009;0.654827408422537;0.168771197972199;NA
"AC079305.2";2.04864595658182;0.172442937868636;0.457450196817372;0.404230717612033;0.625845146284307
"AC079313.1";0.567721642229457;-0.0101293624071987;0.548639705402562;0.955152522774512;NA
"AC079328.1";0.591869667776099;-0.00272064108603024;0.598475979371168;0.987699000491974;NA
"AC079331.1";0.501435194846795;-0.0552642450426815;0.665214262870747;0.750939593418198;NA
"AC079331.2";0.746993541821226;-0.202981697401132;0.744282143473145;0.309012988597343;NA
"AC079336.5";0.607390079598522;0.101719244722188;0.571357946967745;0.58582877652821;NA
"AC079414.3";1.20538469176414;0.196860850978847;0.512767869513799;0.340423553582537;NA
"AC079416.2";1.7700380791852;0.132323463908457;0.499228221836102;0.500789108989058;0.70485789244328
"AC079416.3";0.678429276406905;0.320115022088512;0.733513309345646;0.164769233456738;NA
"AC079447.1";0.845774592759664;0.0307776249321077;0.542500057469077;0.865205960946588;NA
"AC079465.1";1.23735751923199;0.0917495684084307;0.4991450077924;0.630741689889528;NA
"AC079601.2";0.664684032634383;0.0800622547122678;0.567687379629104;0.66332808081939;NA
"AC079610.1";0.825977968583397;0.0534130627768967;0.513452885281574;0.773286173587375;NA
"AC079684.1";0.590044727180834;0.0178651264055892;0.51288883904784;0.922435185829558;NA
"AC079753.2";0.408806415807211;0.128083828167447;0.604321504275888;0.498700221679448;NA
